SalesDate,StockDate,SalesID,CustID,VehicleID,TerritoryID,SalesAmt,PaymentID,LoanID
12-04-2024,07-01-2024,SO242929,26861,956,6,119000,P23132,
12-04-2024,27-12-2023,SO242930,29560,936,6,192340,P23133,
12-04-2024,28-12-2023,SO242931,26625,991,4,89990,P23134,LDE5831
12-04-2024,17-09-2023,SO242932,28713,867,3,290000,P23135,LDE5832
12-04-2024,24-11-2023,SO242933,28292,886,10,62190,P23136,LDE5833
12-04-2024,11-10-2023,SO242934,30896,882,5,113165,P23137,LDE5834
12-04-2024,29-08-2023,SO242935,25121,992,5,75000,P23138,LDE5835
12-04-2024,26-11-2023,SO242936,30100,930,5,185400,P23139,
12-04-2024,18-12-2023,SO242937,29296,875,8,94125,P23140,
12-04-2024,14-12-2023,SO242938,27163,974,11,78000,P23141,LDE5838
12-04-2024,03-09-2023,SO242939,29835,984,8,69450,P23142,
12-04-2024,22-09-2023,SO242940,26296,955,9,83000,P23143,LDE5840
12-04-2024,28-08-2023,SO242941,29437,844,3,110802,P23144,
12-04-2024,13-09-2023,SO242942,28857,852,13,172000,P23145,LDE5842
12-04-2024,29-01-2024,SO242943,27139,858,1,235000,P23146,LDE5843
12-04-2024,09-09-2023,SO242944,26931,953,5,77000,P23147,LDE5844
12-04-2024,11-12-2023,SO242945,26004,920,3,84000,P23148,LDE5845
12-04-2024,10-12-2023,SO242946,25231,912,3,84500,P23149,
12-04-2024,18-08-2023,SO242947,26815,859,10,310000,P23150,
12-04-2024,09-12-2023,SO242948,27827,846,9,126650,P23151,LDE5848
12-04-2024,27-10-2023,SO242949,26193,962,4,130000,P23152,
12-04-2024,17-01-2024,SO242950,25309,987,13,76000,P23153,LDE5850
12-04-2024,07-09-2023,SO242951,26437,853,11,185000,P23154,
12-04-2024,18-11-2023,SO242952,29402,854,9,270000,P23155,
12-04-2024,13-11-2023,SO242953,27624,861,12,160000,P23156,LDE5853
12-04-2024,24-10-2023,SO242954,27529,886,2,62190,P23157,
12-04-2024,04-09-2023,SO242955,26057,876,3,98835,P23158,LDE5855
13-04-2024,28-01-2024,SO242956,26235,997,10,84230,P23159,
13-04-2024,28-11-2023,SO242957,28764,881,12,162445,P23160,LDE5857
13-04-2024,18-09-2023,SO242958,29209,935,1,197840,P23161,LDE5858
13-04-2024,17-10-2023,SO242959,25315,880,1,139546,P23162,
13-04-2024,06-09-2023,SO242960,27080,974,3,78000,P23163,LDE5860
13-04-2024,21-11-2023,SO242961,27636,872,10,53696,P23164,
13-04-2024,20-12-2023,SO242962,25315,860,1,150000,P23165,LDE5862
13-04-2024,05-11-2023,SO242963,26821,1015,2,135000,P23166,LDE5863
13-04-2024,20-10-2023,SO242964,26958,903,7,125000,P23167,LDE5864
13-04-2024,29-08-2023,SO242965,29529,968,4,80000,P23168,
13-04-2024,23-08-2023,SO242966,30312,1015,4,135000,P23169,
13-04-2024,13-08-2023,SO242967,30644,958,11,70000,P23170,LDE5867
13-04-2024,09-12-2023,SO242968,26416,881,1,162445,P23171,
13-04-2024,01-12-2023,SO242969,26668,973,7,82000,P23172,LDE5869
13-04-2024,28-01-2024,SO242970,26581,882,11,113165,P23173,
13-04-2024,25-11-2023,SO242971,30155,984,9,69450,P23174,
13-04-2024,07-12-2023,SO242972,26012,981,9,68740,P23175,
13-04-2024,12-12-2023,SO242973,30433,846,3,126650,P23176,LDE5873
13-04-2024,07-12-2023,SO242974,26766,883,13,132426,P23177,
13-04-2024,10-11-2023,SO242975,25221,1012,6,99990,P23178,
13-04-2024,14-08-2023,SO242976,30969,900,10,115000,P23179,
13-04-2024,30-11-2023,SO242977,28318,988,8,45000,P23180,LDE5877
13-04-2024,06-02-2024,SO242978,25761,987,1,76000,P23181,LDE5878
13-04-2024,09-09-2023,SO242979,26476,875,10,94125,P23182,LDE5879
13-04-2024,02-02-2024,SO242980,29697,865,10,210000,P23183,LDE5880
13-04-2024,04-01-2024,SO242981,27746,889,7,67440,P23184,
13-04-2024,18-12-2023,SO242982,28031,846,6,126650,P23185,LDE5882
13-04-2024,13-11-2023,SO242983,30685,871,1,52830,P23186,
14-04-2024,14-11-2023,SO242984,26178,999,5,94000,P23187,
14-04-2024,03-01-2024,SO242985,30493,992,3,75000,P23188,LDE5885
14-04-2024,21-11-2023,SO242986,30945,998,13,69470,P23189,
14-04-2024,17-12-2023,SO242987,26317,904,8,79481,P23190,
14-04-2024,04-12-2023,SO242988,30145,905,3,85000,P23191,LDE5888
14-04-2024,28-08-2023,SO242989,28397,920,11,84000,P23192,LDE5889
14-04-2024,26-11-2023,SO242990,31004,846,6,126650,P23193,
14-04-2024,03-01-2024,SO242991,25680,998,4,69470,P23194,LDE5891
14-04-2024,08-10-2023,SO242992,27088,847,7,137000,P23195,LDE5892
14-04-2024,11-02-2024,SO242993,25362,937,6,55000,P23196,LDE5893
14-04-2024,04-01-2024,SO242994,29884,885,8,78999,P23197,LDE5894
14-04-2024,05-01-2024,SO242995,27932,923,13,94800,P23198,LDE5895
14-04-2024,25-08-2023,SO242996,29640,914,9,95000,P23199,LDE5896
14-04-2024,17-01-2024,SO242997,25566,983,4,69470,P23200,
14-04-2024,11-02-2024,SO242998,30698,947,12,113000,P23201,LDE5898
14-04-2024,15-11-2023,SO242999,30741,961,10,118000,P23202,
14-04-2024,25-11-2023,SO243000,26554,902,1,115179,P23203,
14-04-2024,12-09-2023,SO243001,30147,885,6,78999,P23204,
14-04-2024,08-12-2023,SO243002,30502,891,4,56732,P23205,LDE5902
14-04-2024,28-11-2023,SO243003,27295,865,12,210000,P23206,
14-04-2024,18-09-2023,SO243004,29032,1015,11,135000,P23207,LDE5904
14-04-2024,09-10-2023,SO243005,30040,909,5,82450,P23208,LDE5905
14-04-2024,06-09-2023,SO243006,26524,870,9,76530,P23209,
14-04-2024,01-02-2024,SO243007,30132,1005,9,100000,P23210,
14-04-2024,22-09-2023,SO243008,26539,880,3,139546,P23211,
14-04-2024,26-01-2024,SO243009,27811,902,9,115179,P23212,LDE5909
14-04-2024,24-10-2023,SO243010,25025,929,5,67412,P23213,LDE5910
14-04-2024,27-12-2023,SO243011,25952,935,1,197840,P23214,LDE5911
15-04-2024,08-11-2023,SO243012,30906,943,2,71000,P23215,
15-04-2024,29-11-2023,SO243013,26084,918,13,135470,P23216,LDE5913
15-04-2024,08-12-2023,SO243014,29559,968,6,80000,P23217,
15-04-2024,29-11-2023,SO243015,29365,979,6,64000,P23218,
15-04-2024,29-01-2024,SO243016,29553,1014,10,112000,P23219,
15-04-2024,01-09-2023,SO243017,30219,924,9,74000,P23220,LDE5917
15-04-2024,21-09-2023,SO243018,29178,922,8,87540,P23221,
15-04-2024,18-01-2024,SO243019,27029,949,1,184000,P23222,
15-04-2024,02-12-2023,SO243020,27297,963,11,160000,P23223,LDE5920
15-04-2024,26-10-2023,SO243021,26542,985,2,87430,P23224,LDE5921
15-04-2024,02-01-2024,SO243022,28760,913,7,89000,P23225,LDE5922
15-04-2024,06-11-2023,SO243023,30533,1009,6,98750,P23226,
15-04-2024,06-11-2023,SO243024,29440,1015,1,135000,P23227,
15-04-2024,17-09-2023,SO243025,28545,909,6,82450,P23228,LDE5925
15-04-2024,19-10-2023,SO243026,25218,871,1,52830,P23229,
15-04-2024,28-09-2023,SO243027,25664,877,11,110000,P23230,LDE5927
15-04-2024,25-10-2023,SO243028,27467,938,11,64000,P23231,LDE5928
15-04-2024,14-10-2023,SO243029,27905,853,13,185000,P23232,
15-04-2024,15-09-2023,SO243030,25399,893,11,11077,P23233,LDE5930
15-04-2024,22-11-2023,SO243031,28786,861,10,160000,P23234,
15-04-2024,26-08-2023,SO243032,25847,989,3,73250,P23235,LDE5932
15-04-2024,09-02-2024,SO243033,29884,906,8,89000,P23236,
15-04-2024,10-01-2024,SO243034,27028,905,1,85000,P23237,LDE5934
15-04-2024,27-08-2023,SO243035,29021,963,5,160000,P23238,
15-04-2024,10-01-2024,SO243036,29749,973,7,82000,P23239,LDE5936
15-04-2024,25-09-2023,SO243037,25383,911,13,75000,P23240,
15-04-2024,28-01-2024,SO243038,25162,1009,1,98750,P23241,
15-04-2024,25-12-2023,SO243039,27810,866,10,280000,P23242,LDE5939
16-04-2024,17-08-2023,SO243040,25732,910,5,110000,P23243,
16-04-2024,23-08-2023,SO243041,30254,927,2,70450,P23244,
16-04-2024,31-12-2023,SO243042,30030,955,3,83000,P23245,
16-04-2024,24-09-2023,SO243043,30071,916,6,71420,P23246,LDE5943
16-04-2024,18-08-2023,SO243044,29173,916,10,71420,P23247,LDE5944
16-04-2024,01-12-2023,SO243045,26558,999,7,94000,P23248,
16-04-2024,17-11-2023,SO243046,27393,910,2,110000,P23249,
16-04-2024,28-10-2023,SO243047,28384,932,7,184570,P23250,
16-04-2024,19-12-2023,SO243048,26557,906,13,89000,P23251,LDE5948
16-04-2024,25-08-2023,SO243049,30316,848,13,45114,P23252,LDE5949
16-04-2024,30-01-2024,SO243050,29424,889,4,67440,P23253,
16-04-2024,26-01-2024,SO243051,28926,884,13,83999,P23254,LDE5951
16-04-2024,19-10-2023,SO243052,29487,1008,2,99520,P23255,LDE5952
16-04-2024,09-02-2024,SO243053,29796,934,2,193000,P23256,
16-04-2024,11-12-2023,SO243054,28519,873,11,56352,P23257,
16-04-2024,23-10-2023,SO243055,26303,898,3,69999,P23258,LDE5955
16-04-2024,27-01-2024,SO243056,28856,954,4,79000,P23259,
16-04-2024,18-01-2024,SO243057,30607,844,11,110802,P23260,LDE5957
16-04-2024,19-08-2023,SO243058,29859,859,1,310000,P23261,LDE5958
16-04-2024,01-01-2024,SO243059,27281,876,12,98835,P23262,LDE5959
16-04-2024,31-01-2024,SO243060,28985,947,6,113000,P23263,
16-04-2024,12-10-2023,SO243061,30274,977,10,73500,P23264,
16-04-2024,19-11-2023,SO243062,30181,912,2,84500,P23265,LDE5962
16-04-2024,14-11-2023,SO243063,27227,1009,8,98750,P23266,
16-04-2024,20-10-2023,SO243064,29772,1004,2,96000,P23267,
16-04-2024,30-08-2023,SO243065,29003,938,11,64000,P23268,
16-04-2024,14-11-2023,SO243066,30417,906,3,89000,P23269,LDE5966
16-04-2024,04-11-2023,SO243067,30889,989,2,73250,P23270,
17-04-2024,11-10-2023,SO243068,30782,959,9,74000,P23271,LDE5968
17-04-2024,27-08-2023,SO243069,27730,960,8,112000,P23272,LDE5969
17-04-2024,25-08-2023,SO243070,25412,887,3,63640,P23273,
17-04-2024,23-09-2023,SO243071,26468,899,8,154999,P23274,LDE5971
17-04-2024,05-10-2023,SO243072,27924,878,2,107904,P23275,
17-04-2024,27-10-2023,SO243073,29080,982,3,63840,P23276,LDE5973
17-04-2024,09-01-2024,SO243074,27036,856,10,200000,P23277,LDE5974
17-04-2024,25-09-2023,SO243075,25607,900,2,115000,P23278,LDE5975
17-04-2024,07-09-2023,SO243076,25085,892,12,10077,P23279,LDE5976
17-04-2024,28-12-2023,SO243077,29321,885,3,78999,P23280,
17-04-2024,10-11-2023,SO243078,27437,866,9,280000,P23281,
17-04-2024,04-02-2024,SO243079,29167,985,1,87430,P23282,
17-04-2024,21-08-2023,SO243080,30487,920,2,84000,P23283,
17-04-2024,25-01-2024,SO243081,25956,956,10,119000,P23284,
17-04-2024,08-09-2023,SO243082,27231,912,5,84500,P23285,LDE5982
17-04-2024,05-12-2023,SO243083,28180,968,10,80000,P23286,
17-04-2024,25-12-2023,SO243084,30043,965,5,117000,P23287,
17-04-2024,26-09-2023,SO243085,30992,985,8,87430,P23288,
17-04-2024,27-10-2023,SO243086,25141,927,5,70450,P23289,
17-04-2024,12-11-2023,SO243087,29968,912,5,84500,P23290,
17-04-2024,29-12-2023,SO243088,26549,909,11,82450,P23291,LDE5988
17-04-2024,12-10-2023,SO243089,27671,956,9,119000,P23292,
17-04-2024,30-09-2023,SO243090,27823,904,2,79481,P23293,
17-04-2024,17-10-2023,SO243091,30666,866,10,280000,P23294,LDE5991
17-04-2024,09-01-2024,SO243092,30850,952,6,82000,P23295,
17-04-2024,23-08-2023,SO243093,26858,846,9,126650,P23296,LDE5993
17-04-2024,30-09-2023,SO243094,30135,898,1,69999,P23297,LDE5994
17-04-2024,30-08-2023,SO243095,29997,926,12,71050,P23298,LDE5995
18-04-2024,19-01-2024,SO243096,27276,950,5,77000,P23299,LDE5996
18-04-2024,22-01-2024,SO243097,27745,894,7,125000,P23300,
18-04-2024,10-12-2023,SO243098,25401,975,8,50000,P23301,LDE5998
18-04-2024,12-09-2023,SO243099,27253,843,3,118321,P23302,
18-04-2024,08-01-2024,SO243100,26604,929,8,67412,P23303,
18-04-2024,28-01-2024,SO243101,30295,863,8,200000,P23304,
18-04-2024,02-01-2024,SO243102,29523,897,4,81999,P23305,
18-04-2024,20-08-2023,SO243103,25148,843,4,118321,P23306,
18-04-2024,14-09-2023,SO243104,30581,991,7,89990,P23307,LDE6004
18-04-2024,14-09-2023,SO243105,30365,986,1,85000,P23308,LDE6005
18-04-2024,06-01-2024,SO243106,26074,949,4,184000,P23309,LDE6006
18-04-2024,05-02-2024,SO243107,30255,1005,9,100000,P23310,LDE6007
18-04-2024,23-01-2024,SO243108,30533,910,6,110000,P23311,
18-04-2024,19-01-2024,SO243109,25389,913,9,89000,P23312,
18-04-2024,09-12-2023,SO243110,28837,906,1,89000,P23313,LDE6010
18-04-2024,03-10-2023,SO243111,30970,844,10,110802,P23314,LDE6011
18-04-2024,14-12-2023,SO243112,26787,942,6,72000,P23315,
18-04-2024,11-12-2023,SO243113,30718,883,11,132426,P23316,
18-04-2024,29-08-2023,SO243114,29572,960,6,112000,P23317,LDE6014
18-04-2024,28-08-2023,SO243115,26482,924,5,74000,P23318,
18-04-2024,23-08-2023,SO243116,27673,921,2,75480,P23319,
18-04-2024,07-09-2023,SO243117,30703,1009,11,98750,P23320,LDE6017
18-04-2024,10-09-2023,SO243118,27556,954,4,79000,P23321,LDE6018
18-04-2024,13-10-2023,SO243119,25090,908,12,78450,P23322,LDE6019
18-04-2024,20-08-2023,SO243120,25871,969,4,78000,P23323,LDE6020
18-04-2024,18-12-2023,SO243121,28796,901,12,119000,P23324,LDE6021
18-04-2024,02-09-2023,SO243122,25939,1004,1,96000,P23325,LDE6022
18-04-2024,29-08-2023,SO243123,25740,941,6,68000,P23326,LDE6023
19-04-2024,07-10-2023,SO243124,28236,908,1,78450,P23327,LDE6024
19-04-2024,01-01-2024,SO243125,28396,982,13,63840,P23328,
19-04-2024,29-09-2023,SO243126,25554,975,3,50000,P23329,
19-04-2024,11-01-2024,SO243127,25342,881,4,162445,P23330,
19-04-2024,25-11-2023,SO243128,26956,864,6,190000,P23331,
19-04-2024,14-09-2023,SO243129,28831,866,10,280000,P23332,LDE6029
19-04-2024,03-09-2023,SO243130,27456,978,6,70520,P23333,LDE6030
19-04-2024,02-11-2023,SO243131,29042,886,11,62190,P23334,
19-04-2024,15-12-2023,SO243132,26879,929,11,67412,P23335,
19-04-2024,25-01-2024,SO243133,30815,976,3,35000,P23336,
19-04-2024,11-01-2024,SO243134,30341,864,10,190000,P23337,LDE6034
19-04-2024,29-11-2023,SO243135,27120,852,9,172000,P23338,LDE6035
19-04-2024,13-01-2024,SO243136,26196,928,11,64500,P23339,LDE6036
19-04-2024,04-10-2023,SO243137,26909,968,9,80000,P23340,
19-04-2024,04-10-2023,SO243138,26295,979,5,64000,P23341,
19-04-2024,05-02-2024,SO243139,26680,914,10,95000,P23342,
19-04-2024,02-02-2024,SO243140,25981,1007,10,96470,P23343,LDE6040
19-04-2024,23-11-2023,SO243141,29005,959,1,74000,P23344,
19-04-2024,22-11-2023,SO243142,27853,874,3,78438,P23345,LDE6042
19-04-2024,14-01-2024,SO243143,26810,902,5,115179,P23346,LDE6043
19-04-2024,23-11-2023,SO243144,29542,873,9,56352,P23347,LDE6044
19-04-2024,16-01-2024,SO243145,28217,908,13,78450,P23348,
19-04-2024,31-10-2023,SO243146,26881,913,8,89000,P23349,
19-04-2024,20-09-2023,SO243147,30573,894,9,125000,P23350,
19-04-2024,03-09-2023,SO243148,25784,960,13,112000,P23351,LDE6048
19-04-2024,24-12-2023,SO243149,25930,858,1,235000,P23352,
19-04-2024,14-09-2023,SO243150,30374,915,2,74000,P23353,
19-04-2024,22-08-2023,SO243151,30314,982,11,63840,P23354,LDE6051
20-04-2024,26-10-2023,SO243152,27344,1010,5,98700,P23355,
20-04-2024,03-10-2023,SO243153,30632,863,7,200000,P23356,
20-04-2024,07-09-2023,SO243154,30125,970,8,72000,P23357,LDE6054
20-04-2024,21-12-2023,SO243155,30249,932,10,184570,P23358,
20-04-2024,03-02-2024,SO243156,30564,914,10,95000,P23359,
20-04-2024,18-09-2023,SO243157,25172,910,2,110000,P23360,LDE6057
20-04-2024,11-01-2024,SO243158,29096,1012,1,99990,P23361,
20-04-2024,04-10-2023,SO243159,25229,887,5,63640,P23362,
20-04-2024,10-09-2023,SO243160,27019,939,4,80000,P23363,LDE6060
20-04-2024,02-12-2023,SO243161,27663,844,2,110802,P23364,
20-04-2024,14-01-2024,SO243162,25332,952,5,82000,P23365,LDE6062
20-04-2024,16-01-2024,SO243163,30198,1005,8,100000,P23366,LDE6063
20-04-2024,14-11-2023,SO243164,25440,904,1,79481,P23367,
20-04-2024,06-11-2023,SO243165,30077,933,9,195000,P23368,LDE6065
20-04-2024,13-02-2024,SO243166,28032,955,7,83000,P23369,
20-04-2024,09-01-2024,SO243167,25320,952,9,82000,P23370,LDE6067
20-04-2024,28-11-2023,SO243168,26544,858,11,235000,P23371,
20-04-2024,07-11-2023,SO243169,26467,1006,2,97570,P23372,LDE6069
20-04-2024,02-11-2023,SO243170,28263,983,5,69470,P23373,LDE6070
20-04-2024,12-10-2023,SO243171,30411,842,4,94770,P23374,LDE6071
20-04-2024,17-10-2023,SO243172,30564,1004,10,96000,P23375,LDE6072
20-04-2024,12-02-2024,SO243173,27782,958,3,70000,P23376,LDE6073
20-04-2024,01-09-2023,SO243174,27660,864,2,190000,P23377,
20-04-2024,14-10-2023,SO243175,26424,949,11,184000,P23378,
20-04-2024,02-01-2024,SO243176,26415,952,8,82000,P23379,LDE6076
20-04-2024,23-01-2024,SO243177,27103,907,1,92010,P23380,LDE6077
20-04-2024,16-12-2023,SO243178,26884,876,2,98835,P23381,LDE6078
20-04-2024,28-12-2023,SO243179,27090,1003,2,93000,P23382,
21-04-2024,23-10-2023,SO243180,25809,921,5,75480,P23383,LDE6080
21-04-2024,20-10-2023,SO243181,30642,881,13,162445,P23384,LDE6081
21-04-2024,23-10-2023,SO243182,28548,897,1,81999,P23385,LDE6082
21-04-2024,04-10-2023,SO243183,28962,967,10,76000,P23386,LDE6083
21-04-2024,09-02-2024,SO243184,27194,873,5,56352,P23387,LDE6084
21-04-2024,09-12-2023,SO243185,25464,890,8,74120,P23388,
21-04-2024,03-01-2024,SO243186,29229,983,2,69470,P23389,LDE6086
21-04-2024,30-10-2023,SO243187,27672,987,1,76000,P23390,LDE6087
21-04-2024,03-02-2024,SO243188,30321,955,2,83000,P23391,LDE6088
21-04-2024,06-10-2023,SO243189,27572,1002,7,91000,P23392,
21-04-2024,30-11-2023,SO243190,26049,847,10,137000,P23393,LDE6090
21-04-2024,10-12-2023,SO243191,30503,863,3,200000,P23394,
21-04-2024,02-02-2024,SO243192,25454,870,8,76530,P23395,LDE6092
21-04-2024,28-12-2023,SO243193,28032,907,7,92010,P23396,
21-04-2024,03-12-2023,SO243194,26649,1011,6,84750,P23397,LDE6094
21-04-2024,10-02-2024,SO243195,26197,854,7,270000,P23398,
21-04-2024,27-09-2023,SO243196,26381,981,11,68740,P23399,
21-04-2024,17-10-2023,SO243197,29195,942,3,72000,P23400,LDE6097
21-04-2024,11-11-2023,SO243198,25501,902,12,115179,P23401,
21-04-2024,22-12-2023,SO243199,25059,968,6,80000,P23402,
21-04-2024,11-02-2024,SO243200,27065,997,2,84230,P23403,LDE6100
21-04-2024,22-12-2023,SO243201,25579,951,2,79000,P23404,
21-04-2024,11-11-2023,SO243202,26133,1006,9,97570,P23405,LDE6102
21-04-2024,13-12-2023,SO243203,28725,923,2,94800,P23406,LDE6103
21-04-2024,10-09-2023,SO243204,28004,842,10,94770,P23407,
21-04-2024,11-02-2024,SO243205,27793,882,13,113165,P23408,LDE6105
21-04-2024,16-10-2023,SO243206,27452,1009,11,98750,P23409,LDE6106
21-04-2024,29-12-2023,SO243207,26449,993,4,71000,P23410,LDE6107
22-04-2024,26-08-2023,SO243208,25252,1002,7,91000,P23411,
22-04-2024,26-01-2024,SO243209,29587,842,2,94770,P23412,LDE6109
22-04-2024,30-10-2023,SO243210,29308,905,9,85000,P23413,LDE6110
22-04-2024,28-10-2023,SO243211,27946,1014,12,112000,P23414,LDE6111
22-04-2024,05-10-2023,SO243212,28333,943,2,71000,P23415,LDE6112
22-04-2024,25-11-2023,SO243213,27425,955,1,83000,P23416,LDE6113
22-04-2024,20-11-2023,SO243214,26496,875,8,94125,P23417,
22-04-2024,14-12-2023,SO243215,26212,1009,5,98750,P23418,LDE6115
22-04-2024,01-10-2023,SO243216,27729,883,1,132426,P23419,LDE6116
22-04-2024,01-01-2024,SO243217,29940,946,7,80000,P23420,
22-04-2024,24-09-2023,SO243218,29156,966,11,127000,P23421,
22-04-2024,03-12-2023,SO243219,31004,884,6,83999,P23422,
22-04-2024,30-10-2023,SO243220,25831,880,3,139546,P23423,LDE6120
22-04-2024,30-11-2023,SO243221,30799,975,2,50000,P23424,LDE6121
22-04-2024,01-01-2024,SO243222,26923,980,11,71500,P23425,LDE6122
22-04-2024,19-12-2023,SO243223,25880,1010,13,98700,P23426,
22-04-2024,01-01-2024,SO243224,26842,1003,9,93000,P23427,
22-04-2024,15-02-2024,SO243225,25193,1000,7,87430,P23428,LDE6125
22-04-2024,18-11-2023,SO243226,26856,1005,8,100000,P23429,
22-04-2024,17-10-2023,SO243227,26108,890,8,74120,P23430,
22-04-2024,10-11-2023,SO243228,27873,903,1,125000,P23431,LDE6128
22-04-2024,13-09-2023,SO243229,29253,952,4,82000,P23432,LDE6129
22-04-2024,23-10-2023,SO243230,28643,974,4,78000,P23433,LDE6130
22-04-2024,30-12-2023,SO243231,29991,869,12,70000,P23434,LDE6131
22-04-2024,12-10-2023,SO243232,25783,902,1,115179,P23435,LDE6132
22-04-2024,11-10-2023,SO243233,28233,861,3,160000,P23436,
22-04-2024,17-11-2023,SO243234,27992,855,11,180000,P23437,
22-04-2024,03-12-2023,SO243235,26208,953,4,77000,P23438,
23-04-2024,12-11-2023,SO243236,25998,990,8,86590,P23439,
23-04-2024,03-12-2023,SO243237,25351,1010,1,98700,P23440,LDE6137
23-04-2024,22-12-2023,SO243238,28106,850,9,49164,P23441,LDE6138
23-04-2024,15-11-2023,SO243239,28681,877,1,110000,P23442,
23-04-2024,02-11-2023,SO243240,26322,890,4,74120,P23443,
23-04-2024,11-09-2023,SO243241,30101,869,13,70000,P23444,LDE6141
23-04-2024,11-01-2024,SO243242,28382,874,3,78438,P23445,LDE6142
23-04-2024,19-01-2024,SO243243,29680,983,6,69470,P23446,LDE6143
23-04-2024,14-11-2023,SO243244,30101,1006,13,97570,P23447,LDE6144
23-04-2024,07-09-2023,SO243245,29154,887,6,63640,P23448,LDE6145
23-04-2024,29-11-2023,SO243246,29865,949,9,184000,P23449,
23-04-2024,04-09-2023,SO243247,28569,894,3,125000,P23450,
23-04-2024,25-01-2024,SO243248,25352,1011,3,84750,P23451,LDE6148
23-04-2024,27-11-2023,SO243249,29790,880,11,139546,P23452,LDE6149
23-04-2024,26-01-2024,SO243250,29893,991,7,89990,P23453,
23-04-2024,25-10-2023,SO243251,29781,892,8,10077,P23454,
23-04-2024,19-02-2024,SO243252,25806,1011,8,84750,P23455,LDE6152
23-04-2024,06-12-2023,SO243253,27498,855,5,180000,P23456,LDE6153
23-04-2024,21-09-2023,SO243254,26096,964,2,230000,P23457,LDE6154
23-04-2024,09-09-2023,SO243255,26467,886,2,62190,P23458,LDE6155
23-04-2024,21-11-2023,SO243256,27007,1008,5,99520,P23459,LDE6156
23-04-2024,30-01-2024,SO243257,25704,876,13,98835,P23460,
23-04-2024,14-09-2023,SO243258,28458,967,8,76000,P23461,LDE6158
23-04-2024,17-12-2023,SO243259,27465,907,2,92010,P23462,LDE6159
23-04-2024,21-09-2023,SO243260,29269,948,8,147000,P23463,LDE6160
23-04-2024,29-01-2024,SO243261,27348,982,11,63840,P23464,LDE6161
23-04-2024,21-12-2023,SO243262,29562,1000,11,87430,P23465,LDE6162
23-04-2024,14-12-2023,SO243263,28256,989,2,73250,P23466,LDE6163
24-04-2024,30-01-2024,SO243264,25301,853,13,185000,P23467,
24-04-2024,13-01-2024,SO243265,28419,912,9,84500,P23468,LDE6165
24-04-2024,06-02-2024,SO243266,28669,865,6,210000,P23469,LDE6166
24-04-2024,12-01-2024,SO243267,29793,844,9,110802,P23470,
24-04-2024,16-12-2023,SO243268,29281,953,2,77000,P23471,
24-04-2024,26-12-2023,SO243269,28305,940,10,65000,P23472,LDE6169
24-04-2024,17-02-2024,SO243270,27789,903,5,125000,P23473,LDE6170
24-04-2024,09-12-2023,SO243271,27102,884,11,83999,P23474,LDE6171
24-04-2024,26-08-2023,SO243272,28290,861,12,160000,P23475,LDE6172
24-04-2024,20-11-2023,SO243273,28171,999,11,94000,P23476,
24-04-2024,18-12-2023,SO243274,25914,843,7,118321,P23477,
24-04-2024,26-08-2023,SO243275,31020,965,4,117000,P23478,LDE6175
24-04-2024,13-01-2024,SO243276,28202,842,4,94770,P23479,
24-04-2024,04-02-2024,SO243277,30572,1009,11,98750,P23480,LDE6177
24-04-2024,14-02-2024,SO243278,29911,862,5,180000,P23481,LDE6178
24-04-2024,22-10-2023,SO243279,29703,889,11,67440,P23482,LDE6179
24-04-2024,06-11-2023,SO243280,25764,893,12,11077,P23483,LDE6180
24-04-2024,03-12-2023,SO243281,27563,1015,3,135000,P23484,LDE6181
24-04-2024,14-12-2023,SO243282,26073,923,12,94800,P23485,LDE6182
24-04-2024,28-01-2024,SO243283,29114,920,1,84000,P23486,LDE6183
24-04-2024,24-11-2023,SO243284,27365,968,5,80000,P23487,LDE6184
24-04-2024,13-02-2024,SO243285,29076,995,3,73000,P23488,
24-04-2024,09-09-2023,SO243286,28835,1012,2,99990,P23489,
24-04-2024,05-10-2023,SO243287,30172,986,1,85000,P23490,LDE6187
24-04-2024,24-09-2023,SO243288,25404,906,6,89000,P23491,LDE6188
24-04-2024,27-11-2023,SO243289,27229,942,10,72000,P23492,
24-04-2024,09-09-2023,SO243290,27508,978,12,70520,P23493,LDE6190
24-04-2024,17-02-2024,SO243291,28992,972,4,79000,P23494,
25-04-2024,30-09-2023,SO243292,26556,880,2,139546,P23495,
25-04-2024,10-10-2023,SO243293,27624,899,12,154999,P23496,
25-04-2024,03-09-2023,SO243294,29922,998,5,69470,P23497,
25-04-2024,30-09-2023,SO243295,29993,947,4,113000,P23498,
25-04-2024,03-10-2023,SO243296,30760,997,2,84230,P23499,
25-04-2024,15-02-2024,SO243297,28690,928,10,64500,P23500,
25-04-2024,14-10-2023,SO243298,26261,843,1,118321,P23501,LDE6198
25-04-2024,07-10-2023,SO243299,28951,1004,10,96000,P23502,LDE6199
25-04-2024,04-09-2023,SO243300,30900,969,10,78000,P23503,LDE6200
25-04-2024,28-12-2023,SO243301,29425,919,10,100000,P23504,LDE6201
25-04-2024,05-10-2023,SO243302,28565,941,2,68000,P23505,
25-04-2024,21-01-2024,SO243303,30307,921,7,75480,P23506,
25-04-2024,28-01-2024,SO243304,28024,960,8,112000,P23507,
25-04-2024,28-12-2023,SO243305,30609,867,9,290000,P23508,LDE6205
25-04-2024,27-12-2023,SO243306,29558,925,2,72000,P23509,LDE6206
25-04-2024,26-08-2023,SO243307,29796,890,2,74120,P23510,
